name,parseDate,price,url
Ауробин 20 г мазь,2023-03-27,1 718,https://europharma.kz/aurobin-20-g-maz
"Ацетилсалициловая кислота 0,5 г № 10 табл",2023-03-27,72,https://europharma.kz/atsetilsalitsilovaya-kislota-05-g-no-10-tabl
Визин 15 мл капли глазные,2023-03-27,2 584,https://europharma.kz/vizin-15-ml-kapli-glaznyye
"Диазолин 0,05 гр, №10, драже",2023-03-27,241,https://europharma.kz/diazolin-005-gr-no10-draze
Глюкоза 10% 200 мл флак,2023-03-27,315,https://europharma.kz/glyukoza-10-200-ml-flak
Бисакодил 10 мкг № 10 суппозит. ректал.,2023-03-27,823,https://europharma.kz/bisakodil-10-mkg-no-10-suppozit-rektal
Зафрилла (Савис) 2 мг № 28 табл,2023-03-27,11 199,https://europharma.kz/zafrilla-savis-2-mg-no-28-tabl
Долобене 20 г гель для наружного применения,2023-03-27,2 681,https://europharma.kz/dolobene-20-g-gel-dlya-naruzhnogo-primeneniya
Гепадиф № 50 капс,2023-03-27,8 740,https://europharma.kz/gepadif-no-50-kaps
"Дексаметазон 4 мг/1 мл, № 25, амп.",2023-03-27,3 242,https://europharma.kz/deksametazon-4-mg1-ml-no-25-amp
"Хондроксид 5%, 30 гр, мазь",2023-03-27,3 876,https://europharma.kz/khondroksid-5-30-gr-maz
Корвалол 25 мл капли,2023-03-27,220,https://europharma.kz/korvalol-25-ml-kapli
Туссамаг 200 мл сироп,2023-03-27,2 793,https://europharma.kz/tussamag-200-ml-sirop
"Азитромицин 250 мг №6,капс",2023-03-27,1 249,https://europharma.kz/azitromicin-250-mg-no6kaps
Ибупрофен Вива Фарм 400 мг № 20 табл,2023-03-27,842,https://europharma.kz/ibuprofen-viva-farm-400-mg-no-20-tabl
"Фторокорт 0,1% 15 г мазь",2023-03-27,1 687,https://europharma.kz/ftorokort-01-15-g-maz
Виагра 100 мг № 4 табл п/плён оболоч,2023-03-27,22 852,https://europharma.kz/viagra-100-mg-no-4-tabl-pplen-oboloch
"Пантенол 130 гр, аэрозоль наружн.",2023-03-27,1 399,https://europharma.kz/pantenol-130-gr-aerozol-naruzn
Бонеост 150 мг № 1 табл,2023-03-27,10 787,https://europharma.kz/boneost-150-mg-no-1-tabl
Мелоксикам-Тева 15 мг № 20 табл,2023-03-27,3 080,https://europharma.kz/meloksikam-teva-15-mg-no-20-tabl
"Анальгин 0,5 г № 10 табл",2023-03-27,87,https://europharma.kz/analgin-05-g-no-10-tabl
"Амоксиклав 156,25 мг/5 мл  100мл порошок для пригот. сусп.",2023-03-27,1 951,https://europharma.kz/amoksiklav-15625-mg5-ml-100ml-poroshok-dlya-prigot-susp
"Бисопролол 2,5 мг № 30 табл",2023-03-27,1 155,https://europharma.kz/bisoprolol-25-mg-no-30-tabl
Ибупрофен Вива Фарм 200 мг № 14 табл,2023-03-27,584,https://europharma.kz/ibuprofen-viva-farm-200-mg-no-14-tabl
Дермазол шампунь 2% 50 мл,2023-03-27,2 736,https://europharma.kz/dermazol-shampun-2-50-ml
Виагра 100 мг № 1 табл п/плён оболоч,2023-03-27,6 868,https://europharma.kz/viagra-100-mg-no-1-tabl-pplen-oboloch
Ротокан 50 мл раствор,2023-03-27,389,https://europharma.kz/rotokan-50-ml-rastvor-2
Рамиприл 5 мг № 30 табл,2023-03-27,1 440,https://europharma.kz/ramipril-5-mg-no-30-tabl
Аллергонаф 15 мл капли глазные и назальные,2023-03-27,462,https://europharma.kz/allergonaf-15-ml-kapli-glaznyye-i-nazalnyye
"Фурадонин 0,05 г № 10 табл",2023-03-27,49,https://europharma.kz/furadonin-005-g-no-10-tabl
Беротек Н 100 мкг 10 мл 200 доз аэрозоль для ингаляций дозированный,2023-03-27,3 697,https://europharma.kz/berotek-n-100-mkg-10-ml-200-doz-aerozol-dlya-ingalyatsiy-dozirovannyy
Аторис 10 мг № 30 табл п/плён оболоч,2023-03-27,2 680,https://europharma.kz/atoris-10-mg-no-30-tabl-pplen-oboloch
Бронхикум ТП эликсир 100 мл,2023-03-27,1 701,https://europharma.kz/bronkhikum-tp-eliksir-100-ml
Годекс № 50 капс,2023-03-27,10 681,https://europharma.kz/godeks-no-50-kaps
Цефекон Д  100 мг № 10 суппозит. ректал.,2023-03-27,587,https://europharma.kz/tsefekon-d-100-mg-no-10-suppozit-rektal
Лизак со вкусом малины № 10 табл д/рассасыв-я,2023-03-27,1 655,https://europharma.kz/lizak-so-vkusom-maliny-no-10-tabl-drassasyv-ya
Акнекутан 8 мг № 30 капс,2023-03-27,12 478,https://europharma.kz/aknekutan-8-mg-no-30-kaps
Аторис 20 мг № 30 табл п/плён оболоч,2023-03-27,3 422,https://europharma.kz/atoris-20-mg-no-30-tabl-pplen-oboloch
Мегасеф 750 мг 6мл № 1 порошок для приготовления раствора для инъекций,2023-03-27,745,https://europharma.kz/megasef-750-mg-6ml-no-1-poroshok-dlya-prigotovleniya-rastvora-dlya-inyektsiy
Квамател пор д/пригот-я р-ра д/инъекций 20 мг № 5 амп,2023-03-27,3 872,https://europharma.kz/kvamatel-por-dprigot-ya-r-ra-dinyektsiy-20-mg-no-5-amp
Фозикард 20 мг № 28 табл,2023-03-27,2 979,https://europharma.kz/fozikard-20-mg-no-28-tabl
Диазолин 100 мг № 20 драже,2023-03-27,728,https://europharma.kz/diazolin-100-mg-no-20-drazhe
"Эуфиллин 150 мг, №30, табл.",2023-03-27,120,https://europharma.kz/eufillin-150-mg-no30-tabl-2
Глюкоза 5% 100 мл флак,2023-03-27,123,https://europharma.kz/glyukoza-5-100-ml-flak-2
Беродуал д/ингаляций 20 мл раствор,2023-03-27,2 949,https://europharma.kz/berodual-dingalyatsiy-20-ml-rastvor
Пертуссин-К 100 мл. фл,2023-03-27,406,https://europharma.kz/pertussin-k-100-ml-fl
Ризоптан 10 мг № 3 табл.,2023-03-27,2 332,https://europharma.kz/rizoptan-10-mg-no-3-tabl
"Нервомикс форте №20,капс",2023-03-27,2 526,https://europharma.kz/nervomiks-forte-no20kaps
"Мегасеф 250 мг, 2 мл, пор.",2023-03-27,543,https://europharma.kz/megasef-250-mg-2-ml-por
"Диазолин 0,05 г № 20 драже",2023-03-27,484,https://europharma.kz/diazolin-005-g-no-20-drazhe
Ризоптан 10 мг № 6 табл,2023-03-27,3 906,https://europharma.kz/rizoptan-10-mg-no-6-tabl
Гексикон 16 мг № 10 вагин. суппозитории,2023-03-27,4 745,https://europharma.kz/geksikon-16-mg-no-10-vagin-suppozitorii
"Парацетамол 0,2 мг № 10 табл",2023-03-27,82,https://europharma.kz/paratsetamol-02-mg-no-10-tabl
Вишневского линимент 40 гр туба,2023-03-27,356,https://europharma.kz/vishnevskogo-liniment-40-gr-tuba
Долобене 50 гр гель для наружного применения,2023-03-27,4 886,https://europharma.kz/dolobene-50-gr-gel-dlya-naruzhnogo-primeneniya
Простатилен 50 мг № 10 суппозит. ректал.,2023-03-27,10 944,https://europharma.kz/prostatilen-50-mg-no-10-suppozit-rektal
Лавомакс 125 мг № 10 табл,2023-03-27,7 413,https://europharma.kz/lavomaks-125-mg-no-10-tabl
Силмелт 50 мг №4 табл,2023-03-27,5 291,https://europharma.kz/silmelt-50-mg-no4-tabl
Сумамед 500 мг № 3 табл п/плён оболоч,2023-03-27,5 401,https://europharma.kz/sumamed-500-mg-no-3-tabl-pplen-oboloch
"Нурофен 200 мг, № 12, табл.",2023-03-27,601,https://europharma.kz/nurofen-200-mg-no-12-tabl
Офлокса 400 мг № 10 табл покрытые оболочкой,2023-03-27,4 351,https://europharma.kz/ofloksa-400-mg-no-10-tabl-pokrytyye-obolochkoy
"Гипотиазид 100 мг, №20, табл.",2023-03-27,1 935,https://europharma.kz/gipotiazid-100-mg-no20-tabl
Улсепан 40 мг № 14 табл покрытые оболочкой,2023-03-27,3 211,https://europharma.kz/ulsepan-40-mg-no-14-tabl-pokrytyye-obolochkoy
Дульколакс пико 15 мл капли,2023-03-27,1 873,https://europharma.kz/dulkolaks-piko-15-ml-kapli
Цефазолин 1 гр № 1 порошок для приготовления раствора для инъекций,2023-03-27,193,https://europharma.kz/tsefazolin-1-gr-no-1-poroshok-dlya-prigotovleniya-rastvora-dlya-inyektsiy
Ливарол № 5 вагин. суппозитории,2023-03-27,3 824,https://europharma.kz/livarol-no-5-vagin-suppozitorii
"Долгит 50 гр, крем",2023-03-27,1 719,https://europharma.kz/dolgit-50-gr-krem
Спираль внутриматочная Мирена №1,2023-03-27,74 925,https://europharma.kz/spiral-vnutrimatocnaa-mirena-no1
Хемомицин 500 мг № 3 табл п/плён оболоч,2023-03-27,1 089,https://europharma.kz/khemomitsin-500-mg-no-3-tabl-pplen-oboloch
Сумамед  250 мг № 6 капс,2023-03-27,5 345,https://europharma.kz/sumamed-250-mg-no-6-kaps
"Ротабиотик Бэби №10,пак",2023-03-27,3 154,https://europharma.kz/rotabiotik-bebi-no10pak
"Синомарин назальный спрей для взрослых, 125 мл",2023-03-27,4 459,https://europharma.kz/sinomarin-nazalnyy-sprey-dlya-vzroslykh-125-ml
Грипго №100,2023-03-27,6 792,https://europharma.kz/gripgo-no100
"Гипотиазид 25 мг, №20, табл.",2023-03-27,1 417,https://europharma.kz/gipotiazid-25-mg-no20-tabl
"Мелбек раствор д/ внутримышеч. введения 15 мг/1,5 мл № 3 амп",2023-03-27,2 185,https://europharma.kz/melbek-rastvor-d-vnutrimyshech-vvedeniya-15-mg15-ml-no-3-amp
Дульколакс пико 30 мл капли,2023-03-27,2 865,https://europharma.kz/dulkolaks-piko-30-ml-kapli
Визор 15 мл капли глазные,2023-03-27,987,https://europharma.kz/vizor-15-ml-kapli-glaznyye
"Антраль 0,2 г, №30, табл.",2023-03-27,3 864,https://europharma.kz/antral-02-g-no30-tabl
Бронхикум С сироп 100 мл,2023-03-27,2 048,https://europharma.kz/bronkhikum-s-sirop-100-ml
Сумамед 100 мг/ 5 мл  20 мл порошок для пригот. сусп.,2023-03-27,3 654,https://europharma.kz/sumamed-100-mg-5-ml-20-ml-poroshok-dlya-prigot-susp
Липримар ST 20 мг № 30 табл п/плён оболоч,2023-03-27,7 616,https://europharma.kz/liprimar-st-20-mg-no-30-tabl-pplen-oboloch
"АС-Тромбин 100 мг, №30, табл.",2023-03-27,698,https://europharma.kz/as-trombin-100-mg-no30-tabl
Префикс 250 мг/5 мл 60 мл порошок для пригот. сусп.,2023-03-27,3 746,https://europharma.kz/prefiks-250-mg5-ml-60-ml-poroshok-dlya-prigot-susp
Акнекутан 16 мг № 30 капс,2023-03-27,20 895,https://europharma.kz/aknekutan-16-mg-no-30-kaps
"Энап 2,5 мг № 20 табл",2023-03-27,747,https://europharma.kz/enap-25-mg-no-20-tabl
Слезол Форте 15 мл капли глазные,2023-03-27,2 015,https://europharma.kz/slezol-forte-15-ml-kapli-glaznyye
Ринозол форте 15 мл капли назальные,2023-03-27,646,https://europharma.kz/rinozol-forte-15-ml-kapli-nazalnyye
Лоперамид 2 мг № 10 капс,2023-03-27,92,https://europharma.kz/loperamid-2-mg-no-10-kaps
"Хондроксид 250 мг, №60, табл.",2023-03-27,7 621,https://europharma.kz/khondroksid-250-mg-no60-tabl
Терафлекс № 30 капс,2023-03-27,6 406,https://europharma.kz/terafleks-no-30-kaps
"Афлодерм 0,05%, 20 гр, мазь",2023-03-27,1 945,https://europharma.kz/afloderm-005-20-gr-maz
ОРС Вива Фарм № 20 порошок,2023-03-27,3 396,https://europharma.kz/ors-viva-farm-no-20-poroshok
Но-шпа Пуш-топ 40 мг № 60 табл,2023-03-27,2 168,https://europharma.kz/no-shpa-push-top-40-mg-no-60-tabl
"Фаниган Фаст 30 гр, гель",2023-03-27,996,https://europharma.kz/fanigan-fast-30-gr-gel
"Ринозол 10 мл, наз. капли",2023-03-27,588,https://europharma.kz/rinozol-10-ml-naz-kapli
"Амвастан 20 мг, №30, табл.",2023-03-27,5 493,https://europharma.kz/amvastan-20-mg-no30-tabl
"Релиф 28,4 г мазь ректальная",2023-03-27,4 077,https://europharma.kz/relif-284-g-maz-rektalnaya
Рибоксин 200 мг № 50 табл,2023-03-27,326,https://europharma.kz/riboksin-200-mg-no-50-tabl-2
Аденопросин 150 мг № 10 суппозит. ректал.,2023-03-27,7 141,https://europharma.kz/adenoprosin-150-mg-no-10-suppozit-rektal
"Дайвобет 30 гр, мазь",2023-03-27,14 199,https://europharma.kz/dajvobet-30-gr-maz
Отипол 5 мл капли ушные во флаконах,2023-03-27,789,https://europharma.kz/otipol-5-ml-kapli-ushnyye-vo-flakonakh
"Но-шпа 40 мг, №100, табл.",2023-03-27,3 130,https://europharma.kz/no-shpa-40-mg-no100-tabl
Депантол 30 гр крем,2023-03-27,1 357,https://europharma.kz/depantol-30-gr-krem
"Гэвкамен 25 гр, мазь",2023-03-27,451,https://europharma.kz/gevkamen-25-gr-maz
Релиф № 12 суппозит. ректал.,2023-03-27,3 805,https://europharma.kz/relif-no-12-suppozit-rektal
Итракон 100 мг № 15 капс,2023-03-27,6 090,https://europharma.kz/itrakon-100-mg-no-15-kaps
Сумамед форте 200мг/5мл  15 мл порошок для пригот. сусп.,2023-03-27,3 836,https://europharma.kz/sumamed-forte-200mg5ml-15-ml-poroshok-dlya-prigot-susp
"Инестом 1г/5мл, №5, р-р для инъекций в амп.",2023-03-27,6 075,https://europharma.kz/inestom-1g5ml-no5-r-r-dlya-inyektsiy-v-amp
"Лидин-DF 30 мл, спрей для местного применения",2023-03-27,1 576,https://europharma.kz/lidin-df-30-ml-sprey-dlya-mestnogo-primeneniya
Тонзилгон® Н № 50 табл,2023-03-27,2 504,https://europharma.kz/tonzilgon-n-no-50-tabl
Андазол 200 мг № 40 табл п/плён оболоч,2023-03-27,11 127,https://europharma.kz/andazol-200-mg-no-40-tabl-pplen-oboloch
"Тайлол 6 Плюс 250мг/ 100 мл, суспензия",2023-03-27,1 169,https://europharma.kz/tajlol-6-plus-250mg-100-ml-suspenzia
Либексин 100 мг № 20 табл,2023-03-27,1 914,https://europharma.kz/libeksin-100-mg-no-20-tabl
"Стрепсилс Плюс №24, табл.",2023-03-27,2 118,https://europharma.kz/strepsils-plus-no24-tabl
"Альдарон 50 мг, №30, капс.",2023-03-27,1 810,https://europharma.kz/aldaron-50-mg-no30-kaps
Нигепан № 10 суппозитории,2023-03-27,1 923,https://europharma.kz/nigepan-no-10-suppozitorii
Диклофенак-Тева 1% 100 г гель,2023-03-27,2 829,https://europharma.kz/diklofenak-teva-1-100-g-gel
Терафлекс Адванс № 60 капс,2023-03-27,9 808,https://europharma.kz/terafleks-advans-no-60-kaps
Гиалуром р-р для в/суставного введения 30 мг/2 мл № 1 шприц,2023-03-27,21 811,https://europharma.kz/gialurom-r-r-dlya-vsustavnogo-vvedeniya-30-mg2-ml-no-1-shprits
"Сималгель 300 мл, сусп.",2023-03-27,2 843,https://europharma.kz/simalgel-300-ml-susp
Неовитам №30 табл покрытие оболочкой,2023-03-27,2 742,https://europharma.kz/neovitam-no30-tabl-pokrytiye-obolochkoy
"Варфарин Никомед для приема внутрь 2,5 мг № 100 табл",2023-03-27,1 297,https://europharma.kz/varfarin-nikomed-dlya-priyema-vnutr-25-mg-no-100-tabl
"Тиммал 0,25 %, 5 мл, гл. капли",2023-03-27,496,https://europharma.kz/timmal-025-5-ml-gl-kapli
Нистатин 250000 ЕД № 20 табл,2023-03-27,427,https://europharma.kz/nistatin-250000-yed-no-20-tabl
Депантол № 10 вагин. суппозитории,2023-03-27,4 775,https://europharma.kz/depantol-no-10-vagin-suppozitorii
"Фармазолин 0,1%, 10 мл, капли",2023-03-27,632,https://europharma.kz/farmazolin-01-10-ml-kapli
Пирацетам 20% раствор д/инъекций 5 мл № 10 амп,2023-03-27,477,https://europharma.kz/piratsetam-20-rastvor-dinyektsiy-5-ml-no-10-amp-2
Терафлекс № 120 капс,2023-03-27,14 751,https://europharma.kz/terafleks-no-120-kaps
"Флоксал 0,3% 5 мл капли глазные",2023-03-27,3 036,https://europharma.kz/floksal-03-5-ml-kapli-glaznyye
"Белодерм 0,05%, 15 гр, мазь",2023-03-27,1 594,https://europharma.kz/beloderm-005-15-gr-maz
Флузамед 150мг № 1 капс,2023-03-27,3 211,https://europharma.kz/fluzamed-150mg-no-1-kaps
"Варфарин Никомед для приема внутрь 2,5 мг № 50 табл",2023-03-27,810,https://europharma.kz/varfarin-nikomed-dlya-priyema-vnutr-25-mg-no-50-tabl
Альдарон 25 мг № 20 табл,2023-03-27,979,https://europharma.kz/aldaron-25-mg-no-20-tabl
"Оргил 500 мг, №10, табл.",2023-03-27,2 356,https://europharma.kz/orgil-500-mg-no10-tabl
"Хондроксид 5%, 30 гр, гель",2023-03-27,4 702,https://europharma.kz/hondroksid-5-30-gr-gel
"Тиммал 0,5% 5 мл капли глазные",2023-03-27,627,https://europharma.kz/timmal-05-5-ml-kapli-glaznyye
"Метилурациловая 10%, 25 гр, мазь",2023-03-27,449,https://europharma.kz/metiluracilovaa-10-25-gr-maz-2
Флуконазол 150мг № 1 капс,2023-03-27,696,https://europharma.kz/flukonazol-150mg-no-1-kaps-2
Терафлекс № 60 капс,2023-03-27,10 107,https://europharma.kz/terafleks-no-60-kaps
Микозан Нэйл 5 мл,2023-03-27,4 369,https://europharma.kz/mikozan-neyl-5-ml
"Флоксал 0,3% 3 гр гл. мазь",2023-03-27,3 074,https://europharma.kz/floksal-03-3-gr-gl-maz
"Натрия хлорид 0,9% 400 мл, фл.",2023-03-27,258,https://europharma.kz/natria-hlorid-09-400-ml-fl-5
Фобос 150 мг №1 капс,2023-03-27,1 842,https://europharma.kz/fobos-150-mg-no1-kaps
"Танфлекс Форте  0,30% 30 мл спрей для горла",2023-03-27,2 398,https://europharma.kz/tanfleks-forte-030-30-ml-sprey-dlya-gorla
Лебел 500 мг № 7 табл п/плён оболоч,2023-03-27,3 910,https://europharma.kz/lebel-500-mg-no-7-tabl-pplen-oboloch
"Ксалатамакс 0,005% 2,5 мл капли глазные",2023-03-27,3 679,https://europharma.kz/ksalatamaks-0005-25-ml-kapli-glaznyye
Флебодиа 600 мг № 60 табл,2023-03-27,14 485,https://europharma.kz/flebodia-600-mg-no-60-tabl
"Флуконазол ТК 100 мг №10,капс",2023-03-27,640,https://europharma.kz/flukonazol-tk-100-mg-no10kaps
"Азитромицин Сандоз 200мг/5мл 24,8г порошок для приг.сусп",2023-03-27,2 774,https://europharma.kz/azitromicin-sandoz-200mg5ml-248g-porosok-dla-prigsusp
Меркацин 500 мг/2 мл № 1 флак,2023-03-27,2 034,https://europharma.kz/merkatsin-500-mg2-ml-no-1-flak
Новосалик 30 г мазь,2023-03-27,3 684,https://europharma.kz/novosalik-30-g-maz
"Антарис 4 мг, №30, табл.",2023-03-27,4 146,https://europharma.kz/antaris-4-mg-no30-tabl
Кардиомагнил 150мг № 100 табл п/плён оболоч,2023-03-27,3 022,https://europharma.kz/kardiomagnil-150mg-no-100-tabl-pplen-oboloch
Вагид- CL вагинальные суппозитории № 3 шт,2023-03-27,2 625,https://europharma.kz/vagid--cl-vaginalnyye-suppozitorii-no-3-sht
"Нафтизин 0,1 % 10 мл капли назальные",2023-03-27,220,https://europharma.kz/naftizin-01-10-ml-kapli-nazalnyye
Витапрост 20 мг № 20 табл покр кишечнораст оболочкой,2023-03-27,9 765,https://europharma.kz/vitaprost-20-mg-no-20-tabl-pokr-kishechnorast-obolochkoy
"Эуфиллин 2,4%, 5 мл, №10, амп.",2023-03-27,460,https://europharma.kz/eufillin-24-5-ml-no10-amp
"Спирт этиловый 70%, 50 мл, фл.",2023-03-27,160,https://europharma.kz/spirt-etilovyy-70-50-ml-fl
"Хлоргексидина биглюконат 0,05%, 50 мл, фл",2023-03-27,91,https://europharma.kz/khlorgeksidina-biglyukonat-005-50-ml-fl
Бепантен Плюс д/наруж применения 30 гр крем,2023-03-27,2 726,https://europharma.kz/bepanten-plyus-dnaruzh-primeneniya-30-gr-krem
"Реклин раствор д/ внутримышеч. введения 15 мг/1,5 мл № 5 амп",2023-03-27,2 668,https://europharma.kz/reklin-rastvor-d-vnutrimyshech-vvedeniya-15-mg15-ml-no-5-amp
Кардиомагнил 75 мг № 100 табл п/плён оболоч,2023-03-27,2 046,https://europharma.kz/kardiomagnil-75-mg-no-100-tabl-pplen-oboloch
"Цефамед 500 мг, №1, фл.",2023-03-27,1 848,https://europharma.kz/cefamed-500-mg-no1-fl
"Новокаин 0,5%, 5 мл, №10, амп.",2023-03-27,300,https://europharma.kz/novokain-05-5-ml-no10-amp-4
Лорофлю сре-во для полоскания пол-ти рта и промывания носа с морской солью 250гр,2023-03-27,776,https://europharma.kz/loroflyu-sre-vo-dlya-poloskaniya-pol-ti-rta-i-promyvaniya-nosa-s-morskoy-solyu-250gr
"Валидол подъязычные 0,06 г № 10 табл",2023-03-27,159,https://europharma.kz/validol-podyazychnyye-006-g-no-10-tabl
Витапрост форте 20 мг № 10 суппозит. ректал.,2023-03-27,11 971,https://europharma.kz/vitaprost-forte-20-mg-no-10-suppozit-rektal
Ренни  (апельсин) № 24 табл. жев.,2023-03-27,1 545,https://europharma.kz/renni-apelsin-no-24-tabl-zhev
НБЛ GOLD  пробиотик № 20 саше,2023-03-27,3 377,https://europharma.kz/nbl-gold-probiotik-no-20-sashe
Гиалуром Хондро р-р для в/суставного введения 60 мг/90 мг 3 мл № 1 шприц,2023-03-27,31 494,https://europharma.kz/gialurom-khondro-r-r-dlya-vsustavnogo-vvedeniya-60-mg90-mg-3-ml-no-1-shprits
"Akmasept гель для рук антимикробный ""No Perfume"" 50 мл",2023-03-27,491,https://europharma.kz/akmasept-gel-dlya-ruk-antimikrobnyy-no-perfume-50-ml
Нистатин 500000 ЕД № 20 табл,2023-03-27,563,https://europharma.kz/nistatin-500000-yed-no-20-tabl
Кардиомагнил 75 мг № 30 табл п/плён оболоч,2023-03-27,887,https://europharma.kz/kardiomagnil-75-mg-no-30-tabl-pplen-oboloch
"Фаниган Фаст 100 гр, гель",2023-03-27,2 237,https://europharma.kz/fanigan-fast-100-gr-gel
"Бисопролол 2,5 мг № 30 табл покрытые оболочкой",2023-03-27,895,https://europharma.kz/bisoprolol-25-mg-no-30-tabl-pokrytyye-obolochkoy
ОД-Левокс 500 мг № 5 табл п/плён оболоч,2023-03-27,3 666,https://europharma.kz/od-levoks-500-mg-no-5-tabl-pplen-oboloch
Валтрекс 500 мг № 10 табл п/плён оболоч,2023-03-27,6 589,https://europharma.kz/valtreks-500-mg-no-10-tabl-pplen-oboloch
Амизон 250 мг № 10 табл покрытые оболочкой,2023-03-27,2 921,https://europharma.kz/amizon-250-mg-no-10-tabl-pokrytyye-obolochkoy
Малавит 30 мл раствор,2023-03-27,2 381,https://europharma.kz/malavit-30-ml-rastvor
"Цефтриаксона натриевая соль 1 г, фл.",2023-03-27,198,https://europharma.kz/ceftriaksona-natrievaa-sol-1-g-fl-3
"Ферталь Детский №15, капс.",2023-03-27,4 770,https://europharma.kz/fertal-detskiy-no15-kaps
Вессел Дуэ Ф 250 ЛЕ № 50 капс,2023-03-27,23 314,https://europharma.kz/vessel-due-f-250-le-no-50-kaps
Моксилен 500 мг № 20 капс,2023-03-27,2 284,https://europharma.kz/moksilen-500-mg-no-20-kaps
Альбумин 10% 100 мл раствор для инфузий,2023-03-27,22 395,https://europharma.kz/albumin-10-100-ml-rastvor-dlya-infuziy
Хило-гель глаз.капли 10 мл,2023-03-27,9 831,https://europharma.kz/khilo-gel-glazkapli-10-ml
"Форстео 250 мкг/мл №1 2,4 мл картридж в шприц-ручке",2023-03-27,181 260,https://europharma.kz/forsteo-250-mkgml-no1-24-ml-kartridz-v-spric-rucke
Бисопролол Вива Фарм 10 мг № 30 табл покрытые оболочкой,2023-03-27,958,https://europharma.kz/bisoprolol-viva-farm-10-mg-no-30-tabl-pokrytyye-obolochkoy
Ремаксол 400 мл раствор для инфузий,2023-03-27,4 874,https://europharma.kz/remaksol-400-ml-rastvor-dlya-infuziy
"Флорокс-Л 5 мг/мл, 100 мл, фл.",2023-03-27,1 609,https://europharma.kz/floroks-l-5-mgml-100-ml-fl
Кальция глюконат 10% 5 мл № 10 амп,2023-03-27,931,https://europharma.kz/kaltsiya-glyukonat-10-5-ml-no-10-amp
"Норматин 0,5% 5 мл капли глазные",2023-03-27,1 019,https://europharma.kz/normatin-05-5-ml-kapli-glaznyye
"Тиогамма Турбо 1,2% 50 мл № 10 флак",2023-03-27,25 543,https://europharma.kz/tiogamma-turbo-12-50-ml-no-10-flak
"Ксефокам Рапид 8 мг, №6, табл.",2023-03-27,1 043,https://europharma.kz/ksefokam-rapid-8-mg-no6-tabl
"Фенадол 40 г, гель",2023-03-27,571,https://europharma.kz/fenadol-40-g-gel
Форцип 500 мг №10 табл,2023-03-27,1 823,https://europharma.kz/forcip-500-mg-no10-tabl
Аллервэй 5 мг № 30 табл,2023-03-27,1 998,https://europharma.kz/allervey-5-mg-no-30-tabl
"Медексол 0,1% 5 мл капли глазные",2023-03-27,1 561,https://europharma.kz/medeksol-01-5-ml-kapli-glaznyye
Эритромицин 100 мг № 10 табл,2023-03-27,137,https://europharma.kz/eritromitsin-100-mg-no-10-tabl
Витамины для больных диабетом № 30 табл.,2023-03-27,2 015,https://europharma.kz/vitaminy-dlya-bolnykh-diabetom-no-30-tabl
Хило-Кеа глаз.капли 10мл,2023-03-27,9 814,https://europharma.kz/khilo-kea-glazkapli-10ml
"Дексаметазон 0,1%, 10 мл, гл. капли",2023-03-27,490,https://europharma.kz/deksametazon-01-10-ml-gl-kapli
"Нафтизин 0,05 % 10 мл капли назальные",2023-03-27,154,https://europharma.kz/naftizin-005-10-ml-kapli-nazalnyye
Зетринал 10 мг № 10 табл покрытые оболочкой,2023-03-27,593,https://europharma.kz/zetrinal-10-mg-no-10-tabl-pokrytyye-obolochkoy
Микразим 25000 ЕД № 20 капс,2023-03-27,3 502,https://europharma.kz/mikrazim-25000-yed-no-20-kaps
"Асиброкс 200 мг, №20, табл.",2023-03-27,2 181,https://europharma.kz/asibroks-200-mg-no20-tabl
Зиромин 500 мг № 3 табл покрытые оболочкой,2023-03-27,3 609,https://europharma.kz/ziromin-500-mg-no-3-tabl-pokrytyye-obolochkoy
Д3-Гамма 1000МЕ № 50 шт,2023-03-27,2 568,https://europharma.kz/d3-gamma-1000me-no-50-sht
"L-Цет 5 мг, №100 табл",2023-03-27,8 186,https://europharma.kz/l-tset-5-mg-no100-tabl
"Альфа-Токоферола ацетат (Витамин Е) 100 мг №10,капс",2023-03-27,152,https://europharma.kz/alfa-tokoferola-acetat-vitamin-e-100-mg-no10kaps
Танакан 40 мг № 90 табл,2023-03-27,7 123,https://europharma.kz/tanakan-40-mg-no-90-tabl
Вольтарен 2% 50 гр эмульгель,2023-03-27,2 170,https://europharma.kz/voltaren-2-50-gr-emulgel
"Дермовейт 0,05% 25 гр крем",2023-03-27,1 784,https://europharma.kz/dermoveyt-005-25-gr-krem
"Катаксол 0,015% 15 мл капли глазные",2023-03-27,3 121,https://europharma.kz/kataksol-0015-15-ml-kapli-glaznyye
Амизон 250 мг № 20 табл покрытые оболочкой,2023-03-27,4 384,https://europharma.kz/amizon-250-mg-no-20-tabl-pokrytyye-obolochkoy
Микразим 10000 ЕД № 20 капс,2023-03-27,1 905,https://europharma.kz/mikrazim-10000-yed-no-20-kaps
Мегасеф 250 мг № 10 табл п/плён оболоч,2023-03-27,2 518,https://europharma.kz/megasef-250-mg-no-10-tabl-pplen-oboloch
Простамед № 120 табл,2023-03-27,6 349,https://europharma.kz/prostamed-no-120-tabl
Смекта (Клубника) 3 гр № 10 порошок,2023-03-27,1 591,https://europharma.kz/smekta-klubnika-3-gr-no-10-poroshok
Мамма гель 100 г,2023-03-27,4 125,https://europharma.kz/mamma-gel-100-g
